frequency, magnitude
9.549296585513721070e+00 1.764255017562122774e+01
9.708451528605616332e+00 2.706363739813555824e+01
9.867606471697511594e+00 5.754314723625404326e+01
1.002676141478940686e+01 4.911457857665100732e+02
1.018591635788130212e+01 4.695884955383584014e+01
1.034507130097319738e+01 2.475150249822474180e+01
1.050422624406509264e+01 1.684708671286873738e+01
1.066338118715698791e+01 1.279341802669427430e+01
1.082253613024888317e+01 1.032767101716559210e+01
1.098169107334077843e+01 8.669564473650046565e+00
1.114084601643267369e+01 7.478087889293440149e+00
1.130000095952456896e+01 6.580522377515757526e+00
1.145915590261646422e+01 5.880026057429819097e+00
1.161831084570835948e+01 5.318090678029538942e+00
1.177746578880025474e+01 4.857282362699624656e+00
1.193662073189215178e+01 4.472536950267235412e+00
1.209577567498404704e+01 4.146440606034626164e+00
1.225493061807594231e+01 3.866517936610089468e+00
1.241408556116783757e+01 3.623597301161466611e+00
1.257324050425973283e+01 3.410785125504595339e+00
1.273239544735162809e+01 3.222799996125829569e+00
1.289155039044352336e+01 3.055527433044739283e+00
1.305070533353541862e+01 2.905714486661625795e+00
1.320986027662731388e+01 2.770755476352174007e+00
1.336901521971920914e+01 2.648538641709758501e+00
1.352817016281110440e+01 2.537334417396925446e+00
1.368732510590299967e+01 2.435712721234261302e+00
1.384648004899489493e+01 2.342480830260418756e+00
1.400563499208679019e+01 2.256636104285696387e+00
1.416478993517868545e+01 2.177329575632500624e+00
1.432394487827058072e+01 2.103837598833193212e+00
1.448309982136247598e+01 2.035539552823335097e+00
1.464225476445437124e+01 1.971900139959709586e+00
1.480140970754626650e+01 1.912455213008317001e+00
1.496056465063816177e+01 1.856800336149209807e+00
1.511971959373005703e+01 1.804581483885567605e+00
1.527887453682195229e+01 1.755487425791240508e+00
1.543802947991384933e+01 1.709243451087738563e+00
1.559718442300574459e+01 1.665606165869557564e+00
1.575633936609763985e+01 1.624359155014783784e+00
1.591549430918953512e+01 1.585309345652592405e+00
1.607464925228142860e+01 1.548283943302114718e+00
1.623380419537332386e+01 1.513127838169953332e+00
1.639295913846521913e+01 1.479701399538138729e+00
1.655211408155711439e+01 1.447878592153406307e+00
1.671126902464900965e+01 1.417545361078733634e+00
1.687042396774090491e+01 1.388598241404238820e+00
1.702957891083280373e+01 1.360943157137913362e+00
1.718873385392469899e+01 1.334494379902073202e+00
1.734788879701659425e+01 1.309173623175874601e+00
1.750704374010848952e+01 1.284909251943400443e+00
1.766619868320038478e+01 1.261635590944124141e+00
1.782535362629228004e+01 1.239292317471430760e+00
1.798450856938417530e+01 1.217823926910335031e+00
1.814366351247607057e+01 1.197179261043836318e+00
1.830281845556796583e+01 1.177311090687499506e+00
1.846197339865986109e+01 1.158175745518816635e+00
1.862112834175175635e+01 1.139732784946196675e+00
1.878028328484365161e+01 1.121944704857652075e+00
1.893943822793554688e+01 1.104776675718817769e+00
1.909859317102744214e+01 1.088196308224180786e+00
1.925774811411933740e+01 1.072173443148922045e+00
1.941690305721123266e+01 1.056679962542667717e+00
1.957605800030312793e+01 1.041689619789056165e+00
1.973521294339502319e+01 1.027177886356531511e+00
1.989436788648691845e+01 1.013121813363456081e+00
2.005352282957881371e+01 9.994999063167457898e-01
2.021267777267070898e+01 9.862920115788413877e-01
2.037183271576260424e+01 9.734792133062932784e-01
2.053098765885449950e+01 9.610437397494372425e-01
2.069014260194639476e+01 9.489688779338399938e-01
2.084929754503829002e+01 9.372388958671770132e-01
2.100845248813018529e+01 9.258389715014921917e-01
2.116760743122208055e+01 9.147551277833034789e-01
2.132676237431397581e+01 9.039741731867062535e-01
2.148591731740587107e+01 8.934836472002326557e-01
2.164507226049776634e+01 8.832717702890179323e-01
2.180422720358966160e+01 8.733273979152738065e-01
2.196338214668155686e+01 8.636399782317965013e-01
2.212253708977345212e+01 8.541995131155344367e-01
2.228169203286534739e+01 8.449965222387544328e-01
2.244084697595724265e+01 8.360220098916736342e-01
2.260000191904913791e+01 8.272674343434688327e-01
2.275915686214103317e+01 8.187246794759570623e-01
2.291831180523292844e+01 8.103860285447689327e-01
2.307746674832482370e+01 8.022441398313797656e-01
2.323662169141671896e+01 7.942920240781172758e-01
2.339577663450861422e+01 7.865230235229928590e-01
2.355493157760050948e+01 7.789307924141034567e-01
2.371408652069240475e+01 7.715092788879200913e-01
2.387324146378430356e+01 7.642527080941885487e-01
2.403239640687619882e+01 7.571555664694065158e-01
2.419155134996809409e+01 7.502125870745735003e-01
2.435070629305998935e+01 7.434187359068840095e-01
2.450986123615188461e+01 7.367691991148942465e-01
2.466901617924377987e+01 7.302593710480842493e-01
2.482817112233567514e+01 7.238848430751348983e-01
2.498732606542757040e+01 7.176413931189544737e-01
2.514648100851946566e+01 7.115249758501671629e-01
2.530563595161136092e+01 7.055317134925268574e-01
2.546479089470325619e+01 6.996578872014694861e-01
2.562394583779515145e+01 6.938999289653009495e-01
2.578310078088704671e+01 6.882544139993543864e-01
2.594225572397894197e+01 6.827180535981981491e-01
2.610141066707083723e+01 6.772876884091890703e-01
2.626056561016273250e+01 6.719602821025589812e-01
2.641972055325462776e+01 6.667329154122885182e-01
2.657887549634652302e+01 6.616027805178665844e-01
2.673803043943841828e+01 6.565671757485425086e-01
2.689718538253031355e+01 6.516235005880894882e-01
2.705634032562220881e+01 6.467692509563294223e-01
2.721549526871410407e+01 6.420020147550504763e-01
2.737465021180599933e+01 6.373194676627842448e-01
2.753380515489789460e+01 6.327193691509009899e-01
2.769296009798978986e+01 6.281995587188177188e-01
2.785211504108168512e+01 6.237579523345987420e-01
2.801126998417358038e+01 6.193925390577041945e-01
2.817042492726547565e+01 6.151013778439493596e-01
2.832957987035737091e+01 6.108825945163244286e-01
2.848873481344926617e+01 6.067343788911203628e-01
2.864788975654116143e+01 6.026549820519870870e-01
2.880704469963305669e+01 5.986427137635857987e-01
2.896619964272495196e+01 5.946959400141290653e-01
2.912535458581684722e+01 5.908130806805029778e-01
2.928450952890874248e+01 5.869926073123625798e-01
2.944366447200063774e+01 5.832330410190842418e-01
2.960281941509253301e+01 5.795329504664173959e-01
2.976197435818442827e+01 5.758909499654488728e-01
2.992112930127632353e+01 5.723056976539717677e-01
3.008028424436821879e+01 5.687758937665324810e-01
3.023943918746011406e+01 5.653002789833463382e-01
3.039859413055200932e+01 5.618776328589353275e-01
3.055774907364390458e+01 5.585067723215453306e-01
3.071690401673580340e+01 5.551865502436998945e-01
3.087605895982769866e+01 5.519158540769319998e-01
3.103521390291959392e+01 5.486936045486893176e-01
3.119436884601148918e+01 5.455187544189427085e-01
3.135352378910338444e+01 5.423902872906186667e-01
3.151267873219527971e+01 5.393072164741193886e-01
3.167183367528717497e+01 5.362685839021507084e-01
3.183098861837907023e+01 5.332734590903605021e-01
3.199014356147096549e+01 5.303209381452668181e-01
3.214929850456285720e+01 5.274101428126812818e-01
3.230845344765475602e+01 5.245402195692044911e-01
3.246760839074664773e+01 5.217103387497923350e-01
3.262676333383854654e+01 5.189196937142710464e-01
3.278591827693043825e+01 5.161675000477748965e-01
3.294507322002233707e+01 5.134529947947183981e-01
3.310422816311422878e+01 5.107754357232725528e-01
3.326338310620612759e+01 5.081341006223899504e-01
3.342253804929801930e+01 5.055282866250810914e-01
3.358169299238991812e+01 5.029573095601509447e-01
3.374084793548180983e+01 5.004205033300798133e-01
3.390000287857370864e+01 4.979172193139292379e-01
3.405915782166560746e+01 4.954468257921187391e-01
3.421831276475749917e+01 4.930087073964606326e-01
3.437746770784939798e+01 4.906022645806820681e-01
3.453662265094128969e+01 4.882269131095473003e-01
3.469577759403318851e+01 4.858820835711014641e-01
3.485493253712508022e+01 4.835672209069665217e-01
3.501408748021697903e+01 4.812817839539744180e-01
3.517324242330887074e+01 4.790252450185575883e-01
3.533239736640076956e+01 4.767970894464134135e-01
3.549155230949266127e+01 4.745968152272362350e-01
3.565070725258456008e+01 4.724239326024088359e-01
3.580986219567645179e+01 4.702779636901904814e-01
3.596901713876835061e+01 4.681584421294602283e-01
3.612817208186024232e+01 4.660649127263161717e-01
3.628732702495214113e+01 4.639969311241726180e-01
3.644648196804403284e+01 4.619540634792806411e-01
3.660563691113593165e+01 4.599358861491202322e-01
3.676479185422782336e+01 4.579419853925207340e-01
3.692394679731972218e+01 4.559719570814780853e-01
3.708310174041161389e+01 4.540254064197053463e-01
3.724225668350351270e+01 4.521019476749292831e-01
3.740141162659540441e+01 4.502012039176801483e-01
3.756056656968730323e+01 4.483228067706738762e-01
3.771972151277919494e+01 4.464663961653243529e-01
3.787887645587109375e+01 4.446316201086913389e-01
3.803803139896298546e+01 4.428181344558071997e-01
3.819718634205488428e+01 4.410256026929996742e-01
3.835634128514677599e+01 4.392536957230329109e-01
3.851549622823867480e+01 4.375020916662796799e-01
3.867465117133056651e+01 4.357704756538775537e-01
3.883380611442246533e+01 4.340585396493229497e-01
3.899296105751435704e+01 4.323659822533352237e-01
3.915211600060625585e+01 4.306925085288761390e-01
3.931127094369814756e+01 4.290378298293257009e-01
3.947042588679004638e+01 4.274016636291503857e-01
3.962958082988193809e+01 4.257837333623551435e-01
3.978873577297383690e+01 4.241837682664762466e-01
3.994789071606572861e+01 4.226015032301070340e-01
4.010704565915762743e+01 4.210366786454038390e-01
4.026620060224951914e+01 4.194890402665520934e-01
4.042535554534141795e+01 4.179583390714001756e-01
4.058451048843330966e+01 4.164443311272315040e-01
4.074366543152520848e+01 4.149467774622945804e-01
4.090282037461710729e+01 4.134654439391019509e-01
4.106197531770899900e+01 4.120001011328148777e-01
4.122113026080089782e+01 4.105505242143516753e-01
4.138028520389278953e+01 4.091164928341369800e-01
4.153944014698468834e+01 4.076977910124763849e-01
4.169859509007658005e+01 4.062942070313251275e-01
4.185775003316847886e+01 4.049055333292805869e-01
4.201690497626037057e+01 4.035315664012778525e-01
4.217605991935226939e+01 4.021721066993034777e-01
4.233521486244416110e+01 4.008269585367991161e-01
4.249436980553605991e+01 3.994959299968016131e-01
4.265352474862795162e+01 3.981788328411792754e-01
4.281267969171985044e+01 3.968754824229198119e-01
4.297183463481174215e+01 3.955856976022373850e-01
4.313098957790364096e+01 3.943093006635713937e-01
4.329014452099553267e+01 3.930461172343251430e-01
4.344929946408743149e+01 3.917959762091974829e-01
4.360845440717932320e+01 3.905587096727359819e-01
4.376760935027122201e+01 3.893341528264976370e-01
4.392676429336311372e+01 3.881221439175044918e-01
4.408591923645501254e+01 3.869225241686641281e-01
4.424507417954690425e+01 3.857351377111074009e-01
4.440422912263880306e+01 3.845598315188527017e-01
4.456338406573069477e+01 3.833964553442159584e-01
4.472253900882259359e+01 3.822448616563756674e-01
4.488169395191448530e+01 3.811049055804293095e-01
4.504084889500638411e+01 3.799764448381150461e-01
4.520000383809827582e+01 3.788593396925841739e-01
4.535915878119017464e+01 3.777534528897149024e-01
4.551831372428206635e+01 3.766586496058479394e-01
4.567746866737396516e+01 3.755747973951048535e-01
4.583662361046585687e+01 3.745017661362766703e-01
4.599577855355775569e+01 3.734394279843822884e-01
4.615493349664964740e+01 3.723876573222657527e-01
4.631408843974154621e+01 3.713463307108339495e-01
4.647324338283343792e+01 3.703153268448290403e-01
4.663239832592533674e+01 3.692945265091412410e-01
4.679155326901722844e+01 3.682838125280684105e-01
4.695070821210912726e+01 3.672830697334681926e-01
4.710986315520101897e+01 3.662921849142573572e-01
4.726901809829291778e+01 3.653110467776592984e-01
4.742817304138480949e+01 3.643395459129254443e-01
4.758732798447670831e+01 3.633775747483992125e-01
4.774648292756860712e+01 3.624250275191880366e-01
4.790563787066049883e+01 3.614818002238585626e-01
4.806479281375239765e+01 3.605477905939392103e-01
4.822394775684428936e+01 3.596228980575650325e-01
4.838310269993618817e+01 3.587070237040808074e-01
4.854225764302807988e+01 3.578000702525632182e-01
4.870141258611997870e+01 3.569019420193314529e-01
4.886056752921187041e+01 3.560125448851177987e-01
4.901972247230376922e+01 3.551317862654400637e-01
4.917887741539566093e+01 3.542595750800791032e-01
4.933803235848755975e+01 3.533958217239430155e-01
4.949718730157945146e+01 3.525404380380551816e-01
4.965634224467135027e+01 3.516933372822055870e-01
4.981549718776324198e+01 3.508544341078009832e-01
4.997465213085514080e+01 3.500236445295599741e-01
5.013380707394703251e+01 3.492008859014003597e-01
5.029296201703893132e+01 3.483860768906505978e-01
5.045211696013082303e+01 3.475791374527563149e-01
5.061127190322272185e+01 3.467799888067698566e-01
5.077042684631461356e+01 3.459885534130425766e-01
5.092958178940651237e+01 3.452047549494972611e-01
5.108873673249840408e+01 3.444285182873517703e-01
5.124789167559030290e+01 3.436597694713013906e-01
5.140704661868219461e+01 3.428984356981011339e-01
5.156620156177409342e+01 3.421444452937613123e-01
5.172535650486598513e+01 3.413977276941133066e-01
5.188451144795788395e+01 3.406582134241079030e-01
5.204366639104977565e+01 3.399258340787283950e-01
5.220282133414167447e+01 3.392005223040353568e-01
5.236197627723356618e+01 3.384822117771819627e-01
5.252113122032546499e+01 3.377708371888699102e-01
5.268028616341735670e+01 3.370663342253517047e-01
5.283944110650925552e+01 3.363686395512036076e-01
5.299859604960114723e+01 3.356776907913101016e-01
5.315775099269304604e+01 3.349934265144037249e-01
5.331690593578493775e+01 3.343157862174533923e-01
5.347606087887683657e+01 3.336447103082076371e-01
5.363521582196872828e+01 3.329801400907571596e-01
5.379437076506062709e+01 3.323220177491324479e-01
5.395352570815251880e+01 3.316702863333414464e-01
5.411268065124441762e+01 3.310248897433915594e-01
5.427183559433630933e+01 3.303857727161430557e-01
5.443099053742820814e+01 3.297528808104721598e-01
5.459014548052010696e+01 3.291261603934445557e-01
5.474930042361199867e+01 3.285055586275217876e-01
5.490845536670389748e+01 3.278910234568996884e-01
5.506761030979578919e+01 3.272825035932563909e-01
5.522676525288768801e+01 3.266799485074631804e-01
5.538592019597957972e+01 3.260833084123763714e-01
5.554507513907147853e+01 3.254925342494676688e-01
5.570423008216337024e+01 3.249075776839030483e-01
5.586338502525526906e+01 3.243283910901540446e-01
5.602253996834716077e+01 3.237549275366576329e-01
5.618169491143905958e+01 3.231871407774038474e-01
5.634084985453095129e+01 3.226249852432084841e-01
5.650000479762285011e+01 3.220684160273155072e-01
5.665915974071474182e+01 3.215173888769869426e-01
5.681831468380664063e+01 3.209718601834437024e-01
5.697746962689853234e+01 3.204317869702102972e-01
5.713662456999043116e+01 3.198971268852869865e-01
5.729577951308232286e+01 3.193678381899963670e-01
5.745493445617422168e+01 3.188438797500638411e-01
5.761408939926611339e+01 3.183252110265603618e-01
5.777324434235801220e+01 3.178117920672578478e-01
5.793239928544990391e+01 3.173035834955860723e-01
5.809155422854180273e+01 3.168005465052257663e-01
5.825070917163369444e+01 3.163026428494249420e-01
5.840986411472559325e+01 3.158098348320077520e-01
5.856901905781748496e+01 3.153220853016691083e-01
5.872817400090938378e+01 3.148393576425556062e-01
5.888732894400127549e+01 3.143616157651589194e-01
5.904648388709317430e+01 3.138888241007528057e-01
5.920563883018506601e+01 3.134209475931723499e-01
5.936479377327696483e+01 3.129579516906980663e-01
5.952394871636885654e+01 3.124998023396137747e-01
5.968310365946075535e+01 3.120464659772381744e-01
5.984225860255264706e+01 3.115979095220858808e-01
6.000141354564454588e+01 3.111541003733772626e-01
6.016056848873643759e+01 3.107150063976693577e-01
6.031972343182833640e+01 3.102805959250927170e-01
6.047887837492022811e+01 3.098508377438751737e-01
6.063803331801212693e+01 3.094257010927002338e-01
6.079718826110401864e+01 3.090051556540979183e-01
6.095634320419591745e+01 3.085891715498608190e-01
6.111549814728780916e+01 3.081777193342879473e-01
6.127465309037970798e+01 3.077707699875942282e-01
6.143380803347160679e+01 3.073682949117497731e-01
6.159296297656349850e+01 3.069702659235594155e-01
6.175211791965539732e+01 3.065766552497527497e-01
6.191127286274728903e+01 3.061874355217276689e-01
6.207042780583918784e+01 3.058025797699980841e-01
6.222958274893107955e+01 3.054220614184387506e-01
6.238873769202297837e+01 3.050458542809653117e-01
6.254789263511487007e+01 3.046739325531728215e-01
6.270704757820676889e+01 3.043062708119044779e-01
6.286620252129866060e+01 3.039428440075671589e-01
6.302535746439055941e+01 3.035836274580914207e-01
6.318451240748245112e+01 3.032285968492786088e-01
6.334366735057434994e+01 3.028777282268318438e-01
6.350282229366624165e+01 3.025309979878036959e-01
6.366197723675814046e+01 3.021883828842982789e-01
6.382113217985003217e+01 3.018498600174481794e-01
6.398028712294193099e+01 3.015154068282351885e-01
6.413944206603382270e+01 3.011850010972385028e-01
6.429859700912571441e+01 3.008586209399182754e-01
6.445775195221762033e+01 3.005362448036290046e-01
6.461690689530951204e+01 3.002178514608657700e-01
6.477606183840140375e+01 2.999034200090431868e-01
6.493521678149329546e+01 2.995929298635317539e-01
6.509437172458520138e+01 2.992863607562514794e-01
6.525352666767709309e+01 2.989836927316726900e-01
6.541268161076898480e+01 2.986849061421409379e-01
6.557183655386087651e+01 2.983899816454528287e-01
6.573099149695278243e+01 2.980989002017723766e-01
6.589014644004467414e+01 2.978116430689354832e-01
6.604930138313656585e+01 2.975281918002981585e-01
6.620845632622845756e+01 2.972485282417631214e-01
6.636761126932036348e+01 2.969726345273325241e-01
6.652676621241225519e+01 2.967004930771790505e-01
6.668592115550414690e+01 2.964320865953097850e-01
6.684507609859603861e+01 2.961673980642218207e-01
6.700423104168794453e+01 2.959064107426482848e-01
6.716338598477983624e+01 2.956491081657018904e-01
6.732254092787172794e+01 2.953954741391481842e-01
6.748169587096361965e+01 2.951454927367483383e-01
6.764085081405552557e+01 2.948991482983203682e-01
6.780000575714741728e+01 2.946564254275739203e-01
6.795916070023930899e+01 2.944173089887427430e-01
6.811831564333121491e+01 2.941817841040334502e-01
6.827747058642310662e+01 2.939498361521964420e-01
6.843662552951499833e+01 2.937214507647000206e-01
6.859578047260689004e+01 2.934966138242481870e-01
6.875493541569879596e+01 2.932753114623418700e-01
6.891409035879068767e+01 2.930575300571581221e-01
6.907324530188257938e+01 2.928432562307915488e-01
6.923240024497447109e+01 2.926324768474127813e-01
6.939155518806637701e+01 2.924251790112972205e-01
6.955071013115826872e+01 2.922213500644201822e-01
6.970986507425016043e+01 2.920209775848853773e-01
6.986902001734205214e+01 2.918240493842297334e-01
7.002817496043395806e+01 2.916305535060277343e-01
7.018732990352584977e+01 2.914404782239952696e-01
7.034648484661774148e+01 2.912538120395379848e-01
7.050563978970963319e+01 2.910705436809606361e-01
7.066479473280153911e+01 2.908906621004964665e-01
7.082394967589343082e+01 2.907141564726156147e-01
7.098310461898532253e+01 2.905410161944483871e-01
7.114225956207721424e+01 2.903712308816656651e-01
7.130141450516912016e+01 2.902047903669857654e-01
7.146056944826101187e+01 2.900416846996571874e-01
7.161972439135290358e+01 2.898819041441259570e-01
7.177887933444479529e+01 2.897254391773582682e-01
7.193803427753670121e+01 2.895722804881560863e-01
7.209718922062859292e+01 2.894224189747535703e-01
7.225634416372048463e+01 2.892758457458384225e-01
7.241549910681237634e+01 2.891325521152445788e-01
7.257465404990428226e+01 2.889925296048002634e-01
7.273380899299617397e+01 2.888557699399791345e-01
7.289296393608806568e+01 2.887222650498559307e-01
7.305211887917995739e+01 2.885920070659001579e-01
7.321127382227186331e+01 2.884649883205851473e-01
7.337042876536375502e+01 2.883412013458737655e-01
7.352958370845564673e+01 2.882206388731855529e-01
7.368873865154753844e+01 2.881032938311817171e-01
7.384789359463944436e+01 2.879891593444579012e-01
7.400704853773133607e+01 2.878782287340878043e-01
7.416620348082322778e+01 2.877704955153279065e-01
7.432535842391511949e+01 2.876659533961941628e-01
7.448451336700702541e+01 2.875645962783856535e-01
7.464366831009891712e+01 2.874664182549880320e-01
7.480282325319080883e+01 2.873714136084771220e-01
7.496197819628271475e+01 2.872795768140090078e-01
7.512113313937460646e+01 2.871909025324803078e-01
7.528028808246649817e+01 2.871053856136491222e-01
7.543944302555838988e+01 2.870230211003829690e-01
7.559859796865029580e+01 2.869438042150443402e-01
7.575775291174218751e+01 2.868677303652369392e-01
7.591690785483407922e+01 2.867947951523290850e-01
7.607606279792597093e+01 2.867249943576549165e-01
7.623521774101787685e+01 2.866583239428400764e-01
7.639437268410976856e+01 2.865947800583111271e-01
7.655352762720166027e+01 2.865343590365775350e-01
7.671268257029355198e+01 2.864770573900513040e-01
7.687183751338545790e+01 2.864228718154875342e-01
7.703099245647734961e+01 2.863717991903325655e-01
7.719014739956924132e+01 2.863238365717561407e-01
7.734930234266113303e+01 2.862789811990667510e-01
7.750845728575303895e+01 2.862372304905713705e-01
7.766761222884493066e+01 2.861985820444212236e-01
7.782676717193682236e+01 2.861630336385082019e-01
7.798592211502871407e+01 2.861305832291667350e-01
7.814507705812061999e+01 2.861012289517988472e-01
7.830423200121251170e+01 2.860749691202336131e-01
7.846338694430440341e+01 2.860518022260488680e-01
7.862254188739629512e+01 2.860317269392054218e-01
7.878169683048820104e+01 2.860147421074107910e-01
7.894085177358009275e+01 2.860008467556208189e-01
7.910000671667198446e+01 2.859900400864702208e-01
7.925916165976387617e+01 2.859823214799285251e-01
7.941831660285578209e+01 2.859776904931627950e-01
